,Data,Hora,DV(Direção do Vento) - °,DVG(Direção do Vento Global) - °,MP10(Partículas Inaláveis) - µg/m3,MP2.5(Partículas Inaláveis Finas) - µg/m3,NO(Monóxido de Nitrogênio) - µg/m3,NO2(Dióxido de Nitrogênio) - µg/m3,NOx(Óxidos de Nitrogênio) - ppb,O3(Ozônio) - µg/m3,PRESS(Pressão Atmosférica) - hPa,SO2(Dióxido de Enxofre) - µg/m3,TEMP(Temperatura do Ar) - °C,UR(Umidade Relativa do Ar) - %,RADUV(Radiação Ultra-violeta) - W/m2,VV(Velocidade do Vento) - m/s,DV(Direção do Vento) - ° - Guilherme Alvaro,DVG(Direção do Vento Global) - ° - Guilherme Alvaro,MP10(Partículas Inaláveis) - µg/m3 - Guilherme Alvaro,NOx(Óxidos de Nitrogênio) - ppb - Guilherme Alvaro,O3(Ozônio) - µg/m3 - Guilherme Alvaro,PRESS(Pressão Atmosférica) - hPa - Guilherme Alvaro,TEMP(Temperatura do Ar) - °C - Guilherme Alvaro,UR(Umidade Relativa do Ar) - % - Guilherme Alvaro,VV(Velocidade do Vento) - m/s - Guilherme Alvaro,RADG(Radiação Solar Global) - W/m2 - Guilherme Alvaro,RADUV(Radiação Ultra-violeta) - W/m2 - Guilherme Alvaro
909,08/10/2020,22:00,777.0,175.0,20.0,21.0,48.0,63.0,73.0,2.0,"1002,5",2.0,"22,6",,,"0,0","116,0","159,0","28,0",nan,"1,0","1011,6","22,4","100,0","0,6","0,0",nan
910,08/10/2020,23:00,176.0,157.0,17.0,19.0,14.0,52.0,39.0,5.0,"1002,9",1.0,"22,7",,,"1,0","888,0","181,0","31,0",nan,"5,0","1011,9","22,6","100,0","0,8","0,0",nan
911,08/10/2020,24:00,1.0,2.0,18.0,7.0,34.0,52.0,55.0,3.0,"1002,1",1.0,"22,6",,,"0,7","777,0","315,0","31,0",nan,"1,0","1011,2","22,4","100,0","0,0","0,0",nan
912,09/10/2020,01:00,777.0,356.0,19.0,13.0,,,,2.0,"1001,5",1.0,"22,5",,,"0,0","777,0","325,0","26,0",nan,"0,0","1010,5","22,3","100,0","0,0","0,0",nan
913,09/10/2020,02:00,207.0,211.0,33.0,14.0,18.0,42.0,37.0,4.0,"1001,1",1.0,"22,5",,,"0,9","777,0","279,0","30,0",nan,"1,0","1010,1","22,0","100,0","0,0","0,0",nan
914,09/10/2020,03:00,207.0,204.0,123.0,2.0,0.0,8.0,4.0,30.0,"1001,0",1.0,"22,7",,,"1,0","290,0","263,0","33,0",nan,"28,0","1010,1","22,3","100,0","0,7","0,0",nan
915,09/10/2020,04:00,777.0,214.0,23.0,2.0,0.0,2.0,1.0,38.0,"1000,4",,"22,6",,,"0,0","888,0","354,0","12,0",nan,"30,0","1009,7","22,3","100,0","0,5","0,0",nan
916,09/10/2020,05:00,39.0,31.0,11.0,3.0,41.0,37.0,53.0,4.0,"1000,1",1.0,"22,3",,,"0,9","299,0","296,0","2,0",nan,"6,0","1009,5","22,2","100,0","0,6","0,0",nan
917,09/10/2020,06:00,777.0,321.0,20.0,11.0,34.0,40.0,49.0,,"1000,5",1.0,"22,4",,,"0,0","291,0","303,0","1,0",nan,nan,"1009,9","22,1","100,0","0,6","0,0",nan
918,09/10/2020,07:00,6.0,6.0,8.0,4.0,36.0,44.0,53.0,9.0,"1000,8",1.0,"22,5",,,"1,2","304,0","303,0","1,0",nan,"24,0","1010,2","22,1","100,0","1,0","0,0",nan
919,09/10/2020,08:00,202.0,214.0,10.0,7.0,1.0,18.0,10.0,31.0,"1002,2",1.0,"22,3",,,"1,2","140,0","166,0","6,0",nan,"34,0","1011,5","21,9","100,0","1,3","24,0",nan
920,09/10/2020,09:00,11.0,15.0,2.0,3.0,6.0,30.0,20.0,29.0,"1000,5",1.0,"22,6",,,"1,0","340,0","358,0","13,0",nan,"41,0","1010,0","22,5","100,0","0,6","108,0",nan
921,09/10/2020,10:00,335.0,293.0,12.0,5.0,4.0,36.0,23.0,24.0,"1001,5",1.0,"22,6",,,"1,5","306,0","281,0","3,0",nan,"23,0","1010,9","22,4","100,0","1,3","14,0",nan
922,09/10/2020,11:00,888.0,278.0,17.0,8.0,1.0,24.0,14.0,35.0,"1001,0",1.0,"22,3",,,"0,6","122,0","128,0","12,0",nan,"34,0","1010,3","22,1","100,0","0,8","58,0",nan
923,09/10/2020,12:00,222.0,214.0,4.0,10.0,1.0,16.0,9.0,45.0,"1000,8",1.0,"22,5",,,"1,1","165,0","197,0","5,0",nan,"56,0","1010,2","22,2","100,0","1,0","48,0",nan
924,09/10/2020,13:00,199.0,226.0,9.0,17.0,0.0,7.0,4.0,50.0,"1000,9",1.0,"22,4",,,"1,1","101,0","149,0","12,0",nan,"51,0","1010,1","22,3","100,0","0,7","96,0",nan
925,09/10/2020,14:00,212.0,216.0,7.0,6.0,1.0,11.0,7.0,46.0,"999,8",1.0,"22,7",,,"1,0","128,0","147,0","15,0",nan,"53,0","1009,0","22,4","100,0","1,1","90,0",nan
926,09/10/2020,15:00,213.0,206.0,9.0,8.0,1.0,14.0,8.0,45.0,"999,8",1.0,"22,4",,,"1,2","144,0","144,0","21,0",nan,"55,0","1008,8","22,0","100,0","1,3","45,0",nan
927,09/10/2020,16:00,777.0,199.0,0.0,4.0,0.0,14.0,8.0,44.0,"999,0",1.0,"22,0",,,"0,0","139,0","148,0","13,0",nan,"57,0","1008,1","21,7","100,0","1,0","19,0",nan
928,09/10/2020,17:00,199.0,179.0,8.0,4.0,3.0,33.0,20.0,28.0,"998,3",1.0,"21,8",,,"0,9","888,0","188,0","11,0",nan,"46,0","1007,4","21,7","100,0","0,5","12,0",nan
929,09/10/2020,18:00,202.0,203.0,2.0,4.0,0.0,17.0,9.0,38.0,"998,9",1.0,"21,8",,,"0,9","163,0","161,0","9,0",nan,"47,0","1008,0","21,6","100,0","1,1","8,0",nan
930,09/10/2020,19:00,209.0,209.0,21.0,0.0,0.0,14.0,8.0,41.0,"1000,0",1.0,"21,9",,,"1,3","278,0","280,0","10,0",nan,"50,0","1009,2","21,7","100,0","0,8","0,0",nan
931,09/10/2020,20:00,210.0,205.0,1.0,0.0,0.0,6.0,3.0,53.0,"1001,2",1.0,"21,5",,,"1,9","299,0","290,0","9,0",nan,"58,0","1010,4","21,3","100,0","0,9","0,0",nan
932,09/10/2020,21:00,199.0,204.0,3.0,1.0,0.0,3.0,1.0,51.0,"1002,0",1.0,"21,5",,,"1,5","343,0","304,0","2,0",nan,"54,0","1011,4","21,2","100,0","0,7","0,0",nan
933,09/10/2020,22:00,211.0,206.0,10.0,0.0,0.0,2.0,1.0,51.0,"1002,8",1.0,"21,5",,,"1,9","300,0","300,0","0,0",nan,"54,0","1012,3","21,3","100,0","1,0","0,0",nan
934,09/10/2020,23:00,9.0,336.0,6.0,2.0,2.0,10.0,7.0,39.0,"1002,5",1.0,"21,4",,,"0,9","341,0","331,0","9,0",nan,"36,0","1011,8","21,0","100,0","0,6","0,0",nan
935,09/10/2020,24:00,,,,,,,,,,,,,,,"328,0","331,0","4,0",nan,"15,0","1009,6","20,5","100,0","0,8","0,0",nan
936,10/10/2020,01:00,,,,,,,,,,,,,,,"331,0","19,0","7,0",nan,"13,0","1008,2","20,2","100,0","0,5","0,0",nan
937,10/10/2020,02:00,,,,,,,,,,,,,,,"777,0","293,0","8,0",nan,"1,0","1007,9","20,0","100,0","0,0","0,0",nan
938,10/10/2020,03:00,,,,,,,,,,,,,,,"184,0","225,0","17,0",nan,"17,0","1008,1","20,1","100,0","0,9","0,0",nan
939,10/10/2020,04:00,,,,,,,,,,,,,,,"284,0","281,0","7,0",nan,"53,0","1008,9","21,5","100,0","1,1","0,0",nan
940,10/10/2020,05:00,,,,,,,,,,,,,,,"286,0","272,0","15,0",nan,"55,0","1009,6","21,6","100,0","1,4","0,0",nan
941,10/10/2020,06:00,,,,,,,,,,,,,,,"310,0","295,0","9,0",nan,nan,"1010,4","21,3","100,0","1,0","1,0",nan
942,10/10/2020,07:00,208.0,209.0,,,,,,,,,,,,"1,7","337,0","317,0","10,0",nan,"46,0","1011,3","21,4","100,0","0,8","60,0",nan
943,10/10/2020,08:00,215.0,215.0,12.0,6.0,1.0,5.0,4.0,43.0,"1002,5",1.0,"23,0",,,"1,2","360,0","334,0","5,0",nan,"43,0","1011,7","23,3","96,0","0,6","247,0",nan
944,10/10/2020,09:00,205.0,210.0,11.0,2.0,2.0,8.0,6.0,48.0,"1002,8",1.0,"25,2",,,"1,5","172,0","218,0","17,0",nan,"56,0","1012,0","24,4","82,0","1,0","316,0",nan
945,10/10/2020,10:00,225.0,224.0,9.0,2.0,0.0,3.0,2.0,54.0,"1003,1",1.0,"25,6",,,"1,5","128,0","155,0","14,0",nan,"60,0","1012,3","24,4","80,0","1,1","358,0",nan
946,10/10/2020,11:00,207.0,210.0,27.0,3.0,1.0,6.0,4.0,54.0,"1003,2",1.0,"25,2",,,"1,8","888,0","188,0","25,0",nan,"63,0","1012,4","23,7","86,0","1,0","230,0",nan
947,10/10/2020,12:00,208.0,213.0,11.0,0.0,0.0,1.0,1.0,61.0,"1003,2",1.0,"26,5",,,"2,3","888,0","262,0","15,0",nan,"68,0","1012,5","25,0","84,0","1,2","912,0",nan
948,10/10/2020,13:00,215.0,215.0,9.0,1.0,0.0,1.0,0.0,65.0,"1002,9",1.0,"26,6",,,"2,0","143,0","146,0","1,0",nan,"70,0","1012,5","25,8","79,0","1,8","1011,0",nan
949,10/10/2020,14:00,211.0,217.0,7.0,0.0,0.0,2.0,1.0,67.0,"1002,6",1.0,"26,9",,,"1,8","141,0","144,0","4,0",nan,"74,0","1012,3","25,8","77,0","2,0","934,0",nan
950,10/10/2020,15:00,197.0,187.0,9.0,2.0,0.0,3.0,1.0,62.0,"1002,4",1.0,"26,6",,,"1,8","140,0","143,0","6,0",nan,"70,0","1012,1","25,6","78,0","1,9","732,0",nan
951,10/10/2020,16:00,195.0,185.0,11.0,8.0,0.0,2.0,1.0,61.0,"1002,5",1.0,"26,1",,,"1,7","140,0","147,0","8,0",nan,"67,0","1012,1","24,6","81,0","2,0","137,0",nan
952,10/10/2020,17:00,181.0,172.0,9.0,5.0,0.0,1.0,1.0,63.0,"1002,8",1.0,"25,2",,,"1,6","140,0","142,0","5,0",nan,"67,0","1012,3","24,1","79,0","1,7","46,0",nan
953,10/10/2020,18:00,146.0,153.0,13.0,21.0,0.0,5.0,3.0,59.0,"1003,3",1.0,"23,0",,,"1,3","140,0","144,0","15,0",nan,"68,0","1012,7","22,5","84,0","1,7","17,0",nan
954,10/10/2020,19:00,134.0,143.0,10.0,13.0,0.0,6.0,3.0,58.0,"1003,8",2.0,"21,8",,,"1,1","132,0","125,0","4,0",nan,"65,0","1013,2","21,6","87,0","1,0","0,0",nan
955,10/10/2020,20:00,113.0,98.0,9.0,16.0,0.0,22.0,12.0,42.0,"1004,5",1.0,"21,1",,,"0,8","125,0","123,0","7,0",nan,"45,0","1013,8","21,2","88,0","0,8","0,0",nan
956,10/10/2020,21:00,777.0,40.0,18.0,13.0,19.0,58.0,46.0,7.0,"1004,9",5.0,"20,8",,,"0,0","777,0","287,0","14,0",nan,"16,0","1014,2","20,1","93,0","0,0","0,0",nan
957,10/10/2020,22:00,85.0,72.0,29.0,21.0,13.0,46.0,35.0,17.0,"1005,3",4.0,"20,2",,,"0,7","125,0","122,0","24,0",nan,"5,0","1014,6","19,9","98,0","0,7","0,0",nan
958,10/10/2020,23:00,105.0,97.0,18.0,12.0,0.0,19.0,10.0,44.0,"1005,4",3.0,"20,9",,,"0,8","120,0","121,0","23,0",nan,"12,0","1014,7","20,0","99,0","0,7","0,0",nan
959,10/10/2020,24:00,99.0,96.0,16.0,6.0,0.0,17.0,9.0,48.0,"1005,2",3.0,"20,8",,,"0,8","142,0","127,0","12,0",nan,"14,0","1014,5","19,7","97,0","0,6","0,0",nan
960,11/10/2020,01:00,8.0,26.0,15.0,19.0,,,,28.0,"1005,2",3.0,"20,5",,,"0,8","777,0","312,0","23,0",nan,"5,0","1014,6","18,9","100,0","0,0","0,0",nan
961,11/10/2020,02:00,15.0,6.0,25.0,12.0,38.0,51.0,59.0,4.0,"1005,2",3.0,"19,7",,,"0,7","777,0","320,0","21,0",nan,"3,0","1014,6","18,8","100,0","0,0","0,0",nan
962,11/10/2020,03:00,16.0,19.0,30.0,16.0,126.0,51.0,130.0,3.0,"1005,1",9.0,"19,1",,,"0,7","777,0","328,0","34,0",nan,"0,0","1014,5","18,6","100,0","0,0","0,0",nan
963,11/10/2020,04:00,777.0,11.0,41.0,10.0,115.0,46.0,118.0,2.0,"1005,0",,"18,6",,,"0,0","777,0","73,0","21,0",nan,"1,0","1014,5","18,3","100,0","0,0","0,0",nan
964,11/10/2020,05:00,777.0,29.0,44.0,22.0,90.0,42.0,96.0,2.0,"1005,1",6.0,"17,8",,,"0,0","777,0","358,0","40,0",nan,"1,0","1014,5","17,8","100,0","0,0","0,0",nan
965,11/10/2020,06:00,30.0,22.0,22.0,7.0,39.0,38.0,52.0,,"1005,5",4.0,"17,6",,,"0,7","777,0","31,0","45,0",nan,nan,"1014,9","17,2","100,0","0,0","2,0",nan
966,11/10/2020,07:00,9.0,12.0,23.0,15.0,55.0,39.0,66.0,3.0,"1006,2",4.0,"18,6",,,"0,8","317,0","332,0","22,0",nan,"3,0","1015,8","18,4","100,0","0,5","100,0",nan
967,11/10/2020,08:00,34.0,41.0,25.0,8.0,56.0,49.0,71.0,7.0,"1006,9",9.0,"20,8",,,"0,8","108,0","75,0","2,0",nan,"15,0","1016,3","24,3","72,0","0,7","389,0",nan
968,11/10/2020,09:00,60.0,75.0,20.0,4.0,10.0,23.0,21.0,39.0,"1007,3",5.0,"25,2",,,"1,2","107,0","116,0","21,0",nan,"47,0","1016,8","26,2","61,0","1,2","621,0",nan
969,11/10/2020,10:00,120.0,108.0,15.0,8.0,0.0,3.0,2.0,65.0,"1007,3",1.0,"26,0",,,"1,7","123,0","122,0","19,0",nan,"68,0","1016,9","26,0","55,0","1,7","568,0",nan
970,11/10/2020,11:00,122.0,120.0,19.0,24.0,0.0,2.0,1.0,68.0,"1007,3",1.0,"25,8",,,"2,1","124,0","121,0","20,0",nan,"69,0","1016,8","25,9","53,0","1,8","99,0",nan
971,11/10/2020,12:00,120.0,113.0,10.0,12.0,0.0,2.0,1.0,69.0,"1007,0",1.0,"26,3",,,"2,1","122,0","119,0","11,0",nan,"74,0","1016,5","26,6","49,0","1,8","855,0",nan
972,11/10/2020,13:00,121.0,122.0,15.0,5.0,1.0,5.0,3.0,67.0,"1006,7",1.0,"26,3",,,"2,1","140,0","137,0","11,0",nan,"77,0","1016,0","27,2","50,0","2,5","1009,0",nan
973,11/10/2020,14:00,119.0,123.0,9.0,1.0,0.0,5.0,3.0,65.0,"1006,1",1.0,"26,4",,,"2,1","133,0","131,0","32,0",nan,"73,0","1015,4","27,3","50,0","2,3","928,0",nan
974,11/10/2020,15:00,120.0,114.0,17.0,6.0,0.0,3.0,2.0,67.0,"1005,7",1.0,"26,0",,,"2,0","143,0","141,0","29,0",nan,"73,0","1014,9","27,0","53,0","2,7","774,0",nan
975,11/10/2020,16:00,124.0,122.0,18.0,9.0,0.0,1.0,0.0,71.0,"1005,4",1.0,"24,9",,,"3,0","126,0","126,0","25,0",nan,"72,0","1014,6","25,8","59,0","2,2","162,0",nan
976,11/10/2020,17:00,124.0,119.0,16.0,6.0,0.0,1.0,0.0,74.0,"1005,8",1.0,"24,3",,,"3,1","115,0","120,0","33,0",nan,"74,0","1014,9","24,1","67,0","1,9","88,0",nan
977,11/10/2020,18:00,123.0,120.0,17.0,2.0,0.0,1.0,0.0,68.0,"1006,2",1.0,"23,3",,,"2,3","124,0","120,0","23,0",nan,"71,0","1015,2","23,4","71,0","1,9","42,0",nan
978,11/10/2020,19:00,117.0,108.0,14.0,0.0,0.0,8.0,4.0,58.0,"1006,5",1.0,"22,7",,,"2,0","128,0","118,0","30,0",nan,"61,0","1015,6","22,5","75,0","1,7","0,0",nan
979,11/10/2020,20:00,108.0,99.0,15.0,2.0,0.0,6.0,3.0,61.0,"1006,7",1.0,"22,4",,,"1,6","109,0","116,0","19,0",nan,"59,0","1015,8","22,1","77,0","1,7","0,0",nan
980,11/10/2020,21:00,110.0,104.0,19.0,2.0,0.0,10.0,5.0,57.0,"1006,9",1.0,"22,2",,,"1,4","113,0","112,0","22,0",nan,"52,0","1016,1","21,9","79,0","1,6","0,0",nan
981,11/10/2020,22:00,82.0,87.0,16.0,7.0,0.0,31.0,17.0,36.0,"1007,1",2.0,"21,7",,,"1,0","128,0","121,0","3,0",nan,"38,0","1016,4","21,5","78,0","1,1","0,0",nan
982,11/10/2020,23:00,108.0,100.0,16.0,7.0,0.0,31.0,17.0,34.0,"1007,0",2.0,"21,2",,,"0,9","121,0","120,0","7,0",nan,"28,0","1016,2","21,0","79,0","0,9","0,0",nan
983,11/10/2020,24:00,68.0,80.0,16.0,10.0,0.0,23.0,13.0,43.0,"1006,6",2.0,"21,2",,,"0,9","130,0","122,0","12,0",nan,"12,0","1015,9","20,7","81,0","0,8","0,0",nan
984,12/10/2020,01:00,777.0,100.0,22.0,13.0,,,,40.0,"1006,1",2.0,"21,1",,,"0,0","777,0","328,0","13,0",nan,"14,0","1015,5","20,2","85,0","0,0","0,0",nan
985,12/10/2020,02:00,18.0,19.0,22.0,10.0,27.0,48.0,47.0,13.0,"1005,6",6.0,"21,2",,,"0,8","328,0","336,0","28,0",nan,"1,0","1014,9","20,2","91,0","0,5","0,0",nan
986,12/10/2020,03:00,24.0,28.0,37.0,30.0,59.0,49.0,74.0,3.0,"1005,4",10.0,"19,6",,,"0,7","777,0","11,0","29,0",nan,"1,0","1014,7","19,1","96,0","0,0","0,0",nan
987,12/10/2020,04:00,29.0,21.0,41.0,16.0,83.0,48.0,93.0,2.0,"1005,5",,"18,8",,,"0,7","777,0","28,0","20,0",nan,"0,0","1014,8","18,4","100,0","0,0","0,0",nan
988,12/10/2020,05:00,8.0,6.0,47.0,31.0,45.0,44.0,60.0,2.0,"1005,6",7.0,"18,3",,,"0,8","777,0","105,0","24,0",nan,"1,0","1014,9","17,9","100,0","0,0","0,0",nan
989,12/10/2020,06:00,777.0,20.0,36.0,13.0,46.0,47.0,62.0,,"1005,8",4.0,"17,8",,,"0,0","777,0","326,0","29,0",nan,nan,"1015,3","17,5","100,0","0,0","2,0",nan
990,12/10/2020,07:00,777.0,58.0,24.0,13.0,31.0,38.0,45.0,5.0,"1006,4",3.0,"18,6",,,"0,0","777,0","100,0","79,0",nan,"1,0","1015,9","18,8","100,0","0,0","94,0",nan
991,12/10/2020,08:00,23.0,29.0,23.0,13.0,51.0,49.0,67.0,9.0,"1006,9",11.0,"21,3",,,"0,8","324,0","338,0","17,0",nan,"15,0","1016,4","24,8","74,0","0,7","378,0",nan
992,12/10/2020,09:00,37.0,39.0,29.0,10.0,16.0,30.0,29.0,35.0,"1007,0",7.0,"25,3",,,"1,3","117,0","92,0","27,0",nan,"44,0","1016,3","26,8","61,0","0,9","610,0",nan
993,12/10/2020,10:00,136.0,125.0,23.0,0.0,1.0,6.0,4.0,62.0,"1006,7",1.0,"26,7",,,"1,4","124,0","126,0","42,0",nan,"60,0","1016,0","27,1","60,0","1,2","586,0",nan
994,12/10/2020,11:00,133.0,142.0,23.0,0.0,1.0,11.0,7.0,59.0,"1006,3",1.0,"26,8",,,"1,9","144,0","153,0","40,0",nan,"68,0","1015,7","25,6","67,0","1,7","277,0",nan
995,12/10/2020,12:00,133.0,136.0,11.0,0.0,0.0,7.0,4.0,63.0,"1005,9",1.0,"27,0",,,"1,7","141,0","140,0","19,0",nan,"76,0","1015,3","26,9","60,0","1,9","737,0",nan
996,12/10/2020,13:00,133.0,134.0,21.0,0.0,0.0,7.0,4.0,64.0,"1005,3",1.0,"27,2",,,"1,8","137,0","132,0","17,0",nan,"76,0","1014,7","27,5","58,0","1,8","785,0",nan
997,12/10/2020,14:00,142.0,140.0,12.0,0.0,1.0,12.0,7.0,66.0,"1004,5",1.0,"27,3",,,"1,8","144,0","141,0","15,0",nan,"81,0","1014,1","27,7","57,0","2,2","899,0",nan
998,12/10/2020,15:00,136.0,138.0,19.0,2.0,0.0,11.0,6.0,72.0,"1003,8",1.0,"27,3",,,"1,7","149,0","136,0","9,0",nan,"88,0","1013,5","27,6","58,0","1,8","696,0",nan
999,12/10/2020,16:00,123.0,124.0,22.0,5.0,0.0,13.0,7.0,73.0,"1003,4",1.0,"26,7",,,"1,8","136,0","142,0","11,0",nan,"89,0","1013,0","26,9","62,0","1,7","113,0",nan
1000,12/10/2020,17:00,124.0,126.0,23.0,11.0,0.0,10.0,6.0,74.0,"1003,3",2.0,"25,9",,,"2,0","143,0","131,0","26,0",nan,"83,0","1012,9","26,0","68,0","1,7","70,0",nan
1001,12/10/2020,18:00,126.0,130.0,25.0,24.0,0.0,7.0,4.0,76.0,"1003,6",1.0,"24,4",,,"1,5","113,0","119,0","23,0",nan,"82,0","1013,1","24,4","75,0","1,1","23,0",nan
1002,12/10/2020,19:00,101.0,86.0,17.0,28.0,0.0,23.0,12.0,56.0,"1003,6",2.0,"23,5",,,"1,0","120,0","114,0","22,0",nan,"59,0","1013,0","23,3","81,0","0,8","0,0",nan
1003,12/10/2020,20:00,31.0,52.0,28.0,18.0,0.0,38.0,21.0,40.0,"1003,6",2.0,"22,8",,,"0,9","130,0","131,0","19,0",nan,"41,0","1013,0","22,6","84,0","0,6","0,0",nan
1004,12/10/2020,21:00,777.0,32.0,45.0,26.0,9.0,62.0,40.0,12.0,"1003,9",6.0,"22,2",,,"0,0","322,0","335,0","23,0",nan,"26,0","1013,2","21,7","91,0","0,5","0,0",nan
1005,12/10/2020,22:00,777.0,21.0,45.0,22.0,33.0,60.0,59.0,3.0,"1004,1",5.0,"21,7",,,"0,0","777,0","24,0","27,0",nan,"3,0","1013,4","21,2","99,0","0,0","0,0",nan
1006,12/10/2020,23:00,20.0,16.0,38.0,23.0,55.0,55.0,74.0,2.0,"1004,0",9.0,"21,2",,,"0,8","777,0","22,0","29,0",nan,"4,0","1013,2","20,8","100,0","0,0","0,0",nan
1007,12/10/2020,24:00,23.0,22.0,42.0,23.0,39.0,51.0,59.0,2.0,"1003,5",9.0,"20,6",,,"0,7","777,0","10,0","26,0",nan,"0,0","1012,7","20,2","100,0","0,0","0,0",nan
1008,13/10/2020,01:00,777.0,32.0,43.0,32.0,,,,4.0,"1003,1",5.0,"20,1",,,"0,0",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1009,13/10/2020,02:00,777.0,37.0,29.0,11.0,65.0,49.0,79.0,2.0,"1002,2",6.0,"19,7",,,"0,0","777,0","103,0","25,0",nan,"0,0","1011,5","19,3","100,0","0,0","0,0",nan
1010,13/10/2020,03:00,777.0,21.0,40.0,10.0,19.0,46.0,40.0,4.0,"1001,5",3.0,"19,5",,,"0,0","777,0","320,0","22,0",nan,"3,0","1010,9","18,9","100,0","0,0","0,0",nan
1011,13/10/2020,04:00,777.0,22.0,26.0,16.0,28.0,48.0,49.0,3.0,"1001,2",,"19,1",,,"0,0","777,0","341,0","27,0",nan,"0,0","1010,5","18,7","100,0","0,0","0,0",nan
1012,13/10/2020,05:00,18.0,15.0,28.0,7.0,54.0,51.0,71.0,3.0,"1001,3",3.0,"18,9",,,"0,6","777,0","352,0","48,0",nan,"0,0","1010,7","18,7","100,0","0,0","0,0",nan
1013,13/10/2020,06:00,777.0,73.0,36.0,17.0,69.0,48.0,82.0,,"1001,5",2.0,"18,9",,,"0,0","777,0","74,0","43,0",nan,nan,"1010,9","18,7","100,0","0,0","2,0",nan
1014,13/10/2020,07:00,777.0,28.0,55.0,11.0,97.0,49.0,105.0,3.0,"1002,1",3.0,"19,5",,,"0,0","777,0","354,0","45,0",nan,"1,0","1011,5","19,7","100,0","0,0","91,0",nan
1015,13/10/2020,08:00,71.0,72.0,57.0,29.0,161.0,67.0,167.0,3.0,"1002,6",9.0,"22,4",,,"0,7","102,0","89,0","25,0",nan,"4,0","1012,0","24,9","88,0","0,7","357,0",nan
1016,13/10/2020,09:00,85.0,97.0,53.0,16.0,25.0,47.0,45.0,20.0,"1002,7",5.0,"26,2",,,"1,0","131,0","137,0","41,0",nan,"18,0","1012,3","28,0","72,0","1,1","583,0",nan
1017,13/10/2020,10:00,126.0,132.0,36.0,21.0,3.0,22.0,14.0,49.0,"1002,6",2.0,"27,8",,,"1,5","130,0","131,0","34,0",nan,"42,0","1012,2","28,6","68,0","1,1","553,0",nan
1018,13/10/2020,11:00,121.0,131.0,34.0,31.0,1.0,12.0,7.0,63.0,"1002,2",1.0,"28,3",,,"2,0","146,0","151,0","53,0",nan,"69,0","1011,8","27,8","75,0","1,4","149,0",nan
1019,13/10/2020,12:00,136.0,151.0,31.0,13.0,2.0,16.0,10.0,65.0,"1001,6",1.0,"28,9",,,"1,7","277,0","234,0","18,0",nan,"85,0","1011,1","28,6","71,0","1,3","924,0",nan
1020,13/10/2020,13:00,126.0,138.0,23.0,12.0,0.0,9.0,5.0,74.0,"1000,8",1.0,"29,4",,,"2,0","888,0","247,0","11,0",nan,"97,0","1010,4","29,2","65,0","1,0","944,0",nan
1021,13/10/2020,14:00,133.0,151.0,25.0,10.0,0.0,11.0,6.0,71.0,"1000,2",1.0,"29,6",,,"1,7","888,0","201,0","31,0",nan,"108,0","1009,7","28,8","64,0","1,3","841,0",nan
1022,13/10/2020,15:00,179.0,178.0,21.0,10.0,0.0,10.0,6.0,86.0,"999,8",2.0,"30,0",,,"1,6","147,0","155,0","36,0",nan,"88,0","1009,2","28,3","72,0","1,7","632,0",nan
1023,13/10/2020,16:00,195.0,192.0,30.0,20.0,0.0,8.0,4.0,80.0,"999,7",1.0,"28,8",,,"1,9","275,0","257,0","45,0",nan,"88,0","1009,0","27,3","80,0","1,2","153,0",nan
1024,13/10/2020,17:00,189.0,163.0,22.0,11.0,1.0,21.0,12.0,61.0,"999,9",1.0,"27,7",,,"1,4","294,0","287,0","35,0",nan,"86,0","1009,1","26,7","83,0","1,2","120,0",nan
1025,13/10/2020,18:00,121.0,129.0,34.0,1.0,0.0,30.0,16.0,47.0,"1000,0",1.0,"26,2",,,"1,2","152,0","161,0","33,0",nan,"78,0","1009,3","26,0","81,0","0,8","29,0",nan
1026,13/10/2020,19:00,115.0,130.0,28.0,1.0,0.0,53.0,28.0,30.0,"1000,3",1.0,"25,1",,,"0,9","118,0","138,0","33,0",nan,"43,0","1009,5","25,0","86,0","0,6","0,0",nan
1027,13/10/2020,20:00,48.0,57.0,47.0,11.0,2.0,62.0,35.0,18.0,"1000,5",1.0,"24,8",,,"1,2","110,0","109,0","43,0",nan,"28,0","1009,7","24,5","93,0","0,7","0,0",nan
1028,13/10/2020,21:00,29.0,25.0,41.0,11.0,4.0,61.0,36.0,13.0,"1000,6",2.0,"24,2",,,"1,0","113,0","120,0","40,0",nan,"43,0","1009,7","23,9","100,0","0,6","0,0",nan
1029,13/10/2020,22:00,33.0,23.0,34.0,14.0,14.0,70.0,49.0,5.0,"1000,5",2.0,"23,7",,,"0,8","777,0","26,0","33,0",nan,"20,0","1009,7","23,3","100,0","0,0","0,0",nan
1030,13/10/2020,23:00,204.0,206.0,44.0,17.0,13.0,64.0,45.0,6.0,"1000,5",2.0,"24,0",,,"1,1","777,0","94,0","14,0",nan,"14,0","1010,0","23,7","100,0","0,0","0,0",nan
1031,13/10/2020,24:00,234.0,229.0,41.0,18.0,0.0,20.0,11.0,39.0,"1000,8",1.0,"24,4",,,"1,6","298,0","286,0","31,0",nan,"46,0","1010,3","24,0","100,0","0,9","0,0",nan
