,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
3270,10.27.2020 05:40:24,Wait,153.0,0.0,220.9,0.0,60.07,0,23.3,0.0,1085.4,2838
3271,10.27.2020 05:42:24,Wait,155.4,0.0,220.9,0.0,60.06,0,23.3,0.0,1085.4,2838
3272,10.27.2020 05:44:24,Normal,133.4,0.5,221.1,0.2,60.03,44,23.4,0.0,1085.4,2838
3273,10.27.2020 05:46:24,Normal,133.6,0.5,221.5,0.2,60.01,48,23.5,0.1,1085.5,2838
3274,10.27.2020 05:48:24,Normal,140.1,0.5,221.0,0.2,60.07,52,23.5,0.1,1085.5,2838
3275,10.27.2020 05:50:24,Normal,136.8,0.5,221.4,0.2,60.04,56,23.8,0.1,1085.5,2838
3276,10.27.2020 05:52:24,Normal,135.1,0.6,221.5,0.2,60.05,59,23.9,0.1,1085.5,2838
3277,10.27.2020 05:56:24,Normal,142.2,0.7,221.2,0.2,60.03,68,24.1,0.1,1085.5,2838
3278,10.27.2020 05:58:24,Normal,134.7,0.7,221.5,0.2,60.03,69,24.2,0.1,1085.5,2838
3279,10.27.2020 06:00:24,Normal,138.3,0.7,221.2,0.3,60.04,76,24.3,0.1,1085.5,2838
3280,10.27.2020 06:04:24,Normal,138.6,0.7,221.4,0.3,59.98,80,24.6,0.1,1085.5,2838
3281,10.27.2020 06:06:24,Normal,142.9,0.8,221.4,0.4,59.98,93,24.7,0.1,1085.5,2838
3282,10.27.2020 06:08:24,Normal,142.2,0.8,220.7,0.4,59.97,95,24.8,0.1,1085.5,2838
3283,10.27.2020 06:20:24,Normal,146.7,1.0,220.9,0.5,60.01,130,25.6,0.1,1085.5,2839
3284,10.27.2020 06:22:24,Normal,143.3,1.1,220.9,0.6,60.0,146,25.8,0.1,1085.5,2839
3285,10.27.2020 06:24:24,Normal,142.6,1.0,221.3,0.5,59.99,130,26.0,0.1,1085.5,2839
3286,10.27.2020 06:26:24,Normal,143.7,1.1,221.0,0.5,60.0,139,26.1,0.1,1085.5,2839
3287,10.27.2020 06:30:24,Normal,136.7,1.1,221.4,0.5,60.03,137,26.3,0.1,1085.5,2839
3288,10.27.2020 06:34:24,Normal,146.1,1.4,220.7,0.9,60.0,200,26.6,0.2,1085.6,2839
3289,10.27.2020 06:44:24,Normal,139.4,0.8,220.8,0.4,60.03,95,27.2,0.2,1085.6,2839
3290,10.27.2020 06:46:24,Normal,134.2,0.9,220.9,0.4,60.0,110,27.3,0.2,1085.6,2839
3291,10.27.2020 06:48:24,Normal,141.9,1.0,220.5,0.5,59.98,128,27.4,0.2,1085.6,2839
3292,10.27.2020 06:50:24,Normal,139.0,1.5,221.0,0.9,60.0,202,27.5,0.2,1085.6,2839
3293,10.27.2020 06:52:24,Normal,140.9,1.3,221.2,0.7,59.98,167,27.5,0.2,1085.6,2839
3294,10.27.2020 06:54:24,Normal,142.9,2.1,221.3,1.3,60.0,310,27.6,0.2,1085.6,2839
3295,10.27.2020 06:56:24,Normal,143.0,2.2,221.4,1.4,59.98,327,27.9,0.2,1085.6,2839
3296,10.27.2020 06:58:24,Normal,142.4,1.6,221.0,1.0,59.97,217,28.1,0.2,1085.6,2839
3297,10.27.2020 07:08:24,Normal,140.9,1.1,219.7,0.6,59.99,144,28.5,0.3,1085.7,2839
3298,10.27.2020 07:20:24,Normal,145.6,1.1,218.9,0.5,60.0,142,28.7,0.3,1085.7,2840
3299,10.27.2020 07:22:24,Normal,143.6,2.8,219.0,1.7,59.99,393,28.8,0.3,1085.7,2840
3300,10.27.2020 07:24:24,Normal,142.8,3.2,219.8,2.0,60.0,442,29.0,0.3,1085.7,2840
3301,10.27.2020 07:32:24,Normal,129.3,3.4,219.2,1.9,59.98,449,29.3,0.4,1085.8,2840
3302,10.27.2020 07:34:24,Normal,137.3,2.1,217.5,1.2,59.93,290,29.5,0.4,1085.8,2840
3303,10.27.2020 07:36:24,Normal,159.0,2.1,218.2,1.5,59.96,335,29.7,0.4,1085.8,2840
3304,10.27.2020 07:38:24,Normal,143.6,2.8,218.7,1.8,59.94,411,29.8,0.4,1085.8,2840
3305,10.27.2020 07:42:24,Normal,139.5,1.7,218.2,1.0,59.97,247,29.9,0.4,1085.8,2840
3306,10.27.2020 07:44:24,Normal,140.9,1.7,218.4,1.0,59.98,246,30.1,0.5,1085.9,2840
3307,10.27.2020 07:46:24,Normal,137.6,1.8,218.6,1.0,60.03,251,30.1,0.5,1085.9,2840
3308,10.27.2020 07:48:24,Normal,140.4,1.7,218.6,1.0,60.01,249,30.1,0.5,1085.9,2840
3309,10.27.2020 07:50:24,Normal,139.1,1.8,218.2,1.1,60.03,253,30.1,0.5,1085.9,2840
3310,10.27.2020 07:58:24,Normal,142.3,1.9,218.3,1.2,59.99,281,30.4,0.5,1085.9,2841
3311,10.27.2020 08:06:24,Normal,139.3,3.1,217.5,1.9,59.93,441,30.8,0.6,1086.0,2841
3312,10.27.2020 08:20:25,Normal,138.5,1.2,218.1,0.7,60.05,174,31.0,0.7,1086.1,2841
3313,10.27.2020 08:22:25,Normal,140.9,2.0,218.3,1.2,60.06,287,31.1,0.7,1086.1,2841
3314,10.27.2020 08:24:25,Normal,140.5,1.6,217.7,1.0,59.98,218,31.1,0.7,1086.1,2841
3315,10.27.2020 08:30:25,Normal,139.5,1.3,217.5,0.8,60.0,180,31.3,0.7,1086.1,2841
3316,10.27.2020 08:32:24,Normal,141.2,1.4,216.8,0.9,59.97,202,31.3,0.7,1086.1,2841
3317,10.27.2020 08:34:24,Normal,141.7,1.5,217.1,1.0,59.97,213,31.4,0.7,1086.1,2841
3318,10.27.2020 08:38:25,Normal,130.9,2.0,217.1,1.2,59.97,277,31.4,0.8,1086.2,2841
3319,10.27.2020 08:40:25,Normal,142.5,1.6,216.8,1.0,59.95,246,31.5,0.8,1086.2,2841
3320,10.27.2020 08:42:25,Normal,138.2,1.6,218.3,1.0,60.01,215,31.5,0.8,1086.2,2841
3321,10.27.2020 08:44:25,Normal,140.9,2.4,218.6,1.5,59.98,346,31.6,0.8,1086.2,2841
3322,10.27.2020 08:48:25,Normal,141.4,5.4,220.2,3.4,59.97,769,32.0,0.8,1086.2,2842
3323,10.27.2020 08:52:25,Normal,139.6,5.6,219.4,3.4,59.96,783,32.8,0.9,1086.3,2842
3324,10.27.2020 08:58:25,Normal,136.3,5.7,219.8,3.4,60.01,780,33.7,1.0,1086.4,2842
3325,10.27.2020 09:02:25,Normal,136.3,5.8,219.2,3.4,59.98,791,34.1,1.0,1086.4,2842
3326,10.27.2020 09:10:24,Normal,134.7,6.1,218.2,3.5,59.99,812,35.3,1.2,1086.6,2842
3327,10.27.2020 09:12:25,Normal,132.0,6.2,220.1,3.5,60.01,814,35.5,1.2,1086.6,2842
3328,10.27.2020 09:20:25,Normal,132.4,6.4,220.8,3.6,59.94,837,36.4,1.3,1086.7,2842
3329,10.27.2020 09:22:25,Normal,132.8,6.4,221.0,3.6,59.95,840,36.6,1.4,1086.8,2842
3330,10.27.2020 09:24:25,Normal,131.5,6.6,220.4,3.7,59.93,849,36.8,1.4,1086.8,2842
3331,10.27.2020 09:26:25,Normal,136.3,6.3,220.4,3.7,59.98,853,37.0,1.4,1086.8,2842
3332,10.27.2020 09:34:25,Normal,132.8,6.6,221.5,3.8,60.0,865,37.9,1.6,1087.0,2842
3333,10.27.2020 09:36:25,Normal,132.6,6.6,221.7,3.8,60.03,866,38.1,1.6,1087.0,2842
3334,10.27.2020 09:38:25,Normal,132.0,6.7,221.0,3.8,60.01,871,38.3,1.7,1087.1,2843
3335,10.27.2020 09:40:25,Normal,132.1,6.7,221.3,3.8,60.0,876,38.5,1.7,1087.1,2843
3336,10.27.2020 09:42:25,Normal,131.6,6.8,221.4,3.8,59.97,879,38.8,1.7,1087.1,2843
3337,10.27.2020 09:44:25,Normal,130.6,6.9,221.1,3.8,60.01,886,39.0,1.8,1087.2,2843
3338,10.27.2020 10:00:25,Normal,130.8,7.1,219.9,3.9,59.98,918,40.7,2.1,1087.5,2843
3339,10.27.2020 10:02:25,Normal,130.5,7.1,220.1,3.9,59.97,914,40.8,2.1,1087.5,2843
3340,10.27.2020 10:04:25,Normal,130.0,7.1,219.5,4.0,59.97,921,41.1,2.1,1087.5,2843
3341,10.27.2020 10:06:28,Normal,132.9,7.0,219.6,4.0,60.0,928,41.2,2.2,1087.6,2843
3342,10.27.2020 10:10:25,Normal,128.8,7.3,219.5,4.1,60.06,935,41.6,2.2,1087.6,2843
3343,10.27.2020 10:12:25,Normal,131.0,7.2,219.4,4.1,60.01,940,41.9,2.3,1087.7,2843
3344,10.27.2020 10:20:25,Normal,131.3,7.4,220.2,4.1,59.98,953,42.6,2.4,1087.8,2843
3345,10.27.2020 10:22:25,Normal,130.6,7.4,220.0,4.1,60.04,956,42.7,2.5,1087.9,2843
3346,10.27.2020 10:24:25,Normal,134.0,7.3,220.3,4.2,59.99,965,43.0,2.5,1087.9,2843
3347,10.27.2020 10:46:25,Normal,127.9,7.9,219.0,4.4,59.98,995,44.8,2.9,1088.3,2844
3348,10.27.2020 10:48:25,Normal,131.2,7.8,219.4,4.4,60.02,1003,45.0,3.0,1088.4,2844
3349,10.27.2020 10:50:25,Normal,130.8,7.8,219.0,4.4,59.99,1007,45.1,3.0,1088.4,2844
3350,10.27.2020 10:52:25,Normal,128.8,7.9,218.7,4.3,59.97,998,45.2,3.1,1088.5,2844
3351,10.27.2020 10:54:25,Normal,132.4,7.7,219.5,4.4,59.99,1001,45.4,3.1,1088.5,2844
3352,10.27.2020 10:56:25,Normal,128.8,7.9,218.8,4.4,60.03,1006,45.6,3.1,1088.5,2844
3353,10.27.2020 10:58:25,Normal,128.9,7.9,218.8,4.4,60.01,1001,45.7,3.2,1088.6,2844
3354,10.27.2020 11:02:25,Normal,129.1,7.8,219.1,4.3,60.0,994,45.9,3.3,1088.7,2844
3355,10.27.2020 11:06:25,Normal,130.5,7.8,218.2,4.4,59.97,1008,46.2,3.3,1088.7,2844
3356,10.27.2020 11:08:25,Normal,129.1,7.9,220.3,4.4,59.98,1011,46.4,3.4,1088.8,2844
3357,10.27.2020 11:10:25,Normal,129.3,7.9,220.4,4.4,60.0,1016,46.5,3.4,1088.8,2844
3358,10.27.2020 11:12:25,Normal,132.7,7.7,220.4,4.4,59.96,1015,46.5,3.5,1088.9,2844
3359,10.27.2020 11:20:25,Normal,131.2,7.9,220.1,4.5,59.99,1032,46.8,3.6,1089.0,2845
3360,10.27.2020 11:22:25,Normal,130.7,7.9,220.1,4.5,59.98,1036,46.8,3.7,1089.1,2845
3361,10.27.2020 11:24:25,Normal,133.6,7.8,219.6,4.4,59.98,1026,46.9,3.7,1089.1,2845
3362,10.27.2020 11:28:26,Normal,134.2,7.8,220.3,4.5,60.01,1040,47.0,3.8,1089.2,2845
3363,10.27.2020 11:36:25,Normal,127.6,9.0,219.7,5.0,60.02,1140,47.4,4.0,1089.4,2845
3364,10.27.2020 11:38:25,Normal,134.0,9.3,220.7,5.4,60.03,1230,47.3,4.0,1089.4,2845
3365,10.27.2020 11:40:25,Normal,130.8,7.5,219.6,4.2,60.02,1101,47.4,4.0,1089.4,2845
3366,10.27.2020 11:42:25,Normal,131.4,8.5,220.0,4.8,60.01,1107,47.6,4.1,1089.5,2845
3367,10.27.2020 11:44:25,Normal,135.0,5.4,218.3,3.2,59.99,713,47.7,4.1,1089.5,2845
3368,10.27.2020 11:46:25,Normal,129.0,8.8,220.2,4.9,60.02,1124,47.7,4.2,1089.6,2845
3369,10.27.2020 11:48:25,Normal,131.9,8.4,220.1,4.8,60.03,1104,48.0,4.2,1089.6,2845
3370,10.27.2020 11:50:26,Normal,139.5,6.6,219.0,3.9,60.01,639,48.0,4.3,1089.7,2845
3371,10.27.2020 11:56:25,Normal,124.9,2.3,217.2,1.3,60.05,292,47.6,4.4,1089.8,2845
3372,10.27.2020 12:00:25,Normal,133.1,8.1,221.0,4.7,60.06,1080,47.4,4.5,1089.9,2845
3373,10.27.2020 12:02:25,Normal,133.1,8.1,221.1,4.7,60.03,1081,47.6,4.5,1089.9,2845
3374,10.27.2020 12:04:25,Normal,127.3,8.6,220.8,4.8,59.94,1091,47.8,4.5,1089.9,2845
3375,10.27.2020 12:08:25,Normal,129.3,8.7,221.2,4.8,60.0,1114,48.1,4.6,1090.0,2846
3376,10.27.2020 12:20:25,Normal,135.0,8.0,221.0,4.6,60.0,1070,48.3,4.9,1090.3,2846
3377,10.27.2020 12:22:26,Normal,130.6,8.5,221.6,4.8,60.02,1106,48.3,4.9,1090.3,2846
3378,10.27.2020 12:24:26,Normal,127.7,8.4,221.1,4.6,60.0,1070,48.5,5.0,1090.4,2846
3379,10.27.2020 12:26:25,Normal,135.3,7.8,221.6,4.5,60.06,1027,48.3,5.0,1090.4,2846
3380,10.27.2020 12:28:26,Normal,129.0,2.4,218.9,1.4,60.02,313,48.1,5.0,1090.4,2846
3381,10.27.2020 12:36:26,Normal,127.6,8.1,221.6,4.4,60.02,1031,48.1,5.2,1090.6,2846
3382,10.27.2020 12:38:40,Normal,127.0,2.5,218.5,1.4,59.98,317,48.1,5.2,1090.6,2846
3383,10.27.2020 12:40:25,Normal,128.9,8.3,221.5,4.6,60.01,1061,48.0,5.2,1090.6,2846
3384,10.27.2020 12:42:28,Normal,131.1,2.1,218.7,1.2,59.98,284,47.9,5.3,1090.7,2846
3385,10.27.2020 12:50:25,Normal,129.6,7.9,221.2,4.4,60.0,1017,47.5,5.4,1090.8,2846
3386,10.27.2020 12:52:26,Normal,130.4,7.6,221.4,4.2,60.01,979,47.7,5.4,1090.8,2846
3387,10.27.2020 12:54:25,Normal,134.6,2.5,218.4,1.4,60.0,338,47.6,5.5,1090.9,2846
3388,10.27.2020 12:56:25,Normal,138.3,2.3,219.0,1.5,59.99,371,47.3,5.5,1090.9,2847
3389,10.27.2020 12:58:25,Normal,133.6,1.9,219.1,1.1,60.04,268,46.7,5.5,1090.9,2847
3390,10.27.2020 13:00:25,Normal,141.3,2.7,219.3,1.7,60.03,386,46.2,5.5,1090.9,2847
3391,10.27.2020 13:02:26,Normal,131.7,7.6,221.5,4.3,60.01,989,46.4,5.6,1091.0,2847
3392,10.27.2020 13:06:26,Normal,132.8,7.5,220.4,4.3,60.02,987,46.8,5.7,1091.1,2847
3393,10.27.2020 13:08:26,Normal,131.6,7.6,220.0,4.3,59.96,986,46.9,5.7,1091.1,2847
3394,10.27.2020 13:10:26,Normal,139.5,2.6,218.2,1.6,59.99,365,46.7,5.7,1091.1,2847
3395,10.27.2020 13:20:26,Normal,137.0,3.5,218.5,2.2,60.01,497,46.5,5.9,1091.3,2847
3396,10.27.2020 13:22:25,Normal,132.9,7.7,220.1,4.4,59.99,1015,46.0,5.9,1091.3,2847
3397,10.27.2020 13:24:26,Normal,133.8,7.3,220.9,4.2,59.97,976,46.2,5.9,1091.3,2847
3398,10.27.2020 13:32:26,Normal,134.3,6.8,220.3,3.9,60.02,911,46.5,6.1,1091.5,2847
3399,10.27.2020 13:36:26,Normal,132.7,6.8,219.9,3.9,59.98,889,46.6,6.2,1091.6,2847
3400,10.27.2020 13:40:26,Normal,128.0,1.8,217.8,1.0,60.0,248,46.3,6.2,1091.6,2847
3401,10.27.2020 13:52:26,Normal,127.6,2.8,218.3,1.6,60.01,354,46.4,6.4,1091.8,2848
3402,10.27.2020 13:56:26,Normal,127.0,2.1,217.9,1.2,60.02,272,45.6,6.5,1091.9,2848
3403,10.27.2020 13:58:25,Normal,141.0,5.3,219.8,3.3,60.01,749,45.2,6.5,1091.9,2848
3404,10.27.2020 14:00:26,Normal,130.3,7.1,220.1,3.9,59.98,915,45.4,6.5,1091.9,2848
3405,10.27.2020 14:02:26,Normal,132.6,6.8,220.2,3.9,59.98,891,45.6,6.5,1091.9,2848
3406,10.27.2020 14:06:26,Normal,133.3,6.5,220.3,3.8,60.02,861,45.8,6.6,1092.0,2848
3407,10.27.2020 14:08:26,Normal,132.0,6.3,220.0,3.6,60.03,830,45.8,6.7,1092.1,2848
3408,10.27.2020 14:10:26,Normal,130.4,6.3,219.9,3.5,60.07,814,45.9,6.7,1092.1,2848
3409,10.27.2020 14:12:27,Normal,131.6,6.1,219.8,3.5,60.03,800,45.9,6.7,1092.1,2848
3410,10.27.2020 14:20:26,Normal,132.6,5.9,219.5,3.4,60.03,782,45.6,6.8,1092.2,2848
3411,10.27.2020 14:22:26,Normal,130.1,6.0,219.4,3.4,60.03,782,45.6,6.9,1092.3,2848
3412,10.27.2020 14:24:26,Normal,133.6,5.8,219.7,3.4,60.01,778,45.6,6.9,1092.3,2848
3413,10.27.2020 14:26:26,Normal,132.0,5.7,219.1,3.4,60.01,754,45.6,6.9,1092.3,2848
3414,10.27.2020 14:36:27,Normal,131.7,5.5,219.5,3.2,59.98,717,45.4,7.1,1092.5,2849
3415,10.27.2020 14:46:26,Normal,134.3,5.1,219.6,3.0,60.01,687,45.2,7.2,1092.6,2849
3416,10.27.2020 14:52:26,Normal,135.6,5.1,219.4,3.0,60.01,691,44.8,7.3,1092.7,2849
3417,10.27.2020 14:58:26,Normal,135.2,4.8,219.2,2.9,60.04,650,44.6,7.4,1092.8,2849
3418,10.27.2020 15:06:26,Normal,132.3,4.5,219.5,2.7,59.97,606,44.3,7.5,1092.9,2849
3419,10.27.2020 15:10:26,Normal,132.2,4.6,219.7,2.7,60.01,609,44.1,7.5,1092.9,2849
3420,10.27.2020 15:12:26,Normal,133.9,4.5,219.2,2.7,59.97,611,44.0,7.5,1092.9,2849
3421,10.27.2020 15:20:26,Normal,134.8,4.5,219.7,2.7,59.97,609,43.9,7.6,1093.0,2849
3422,10.27.2020 15:22:26,Normal,134.4,4.5,220.1,2.7,59.98,608,43.9,7.7,1093.1,2849
3423,10.27.2020 15:24:26,Normal,134.7,4.3,220.0,2.6,59.97,592,43.8,7.7,1093.1,2850
3424,10.27.2020 15:30:26,Normal,139.1,3.7,219.3,2.2,60.0,499,43.5,7.8,1093.2,2850
3425,10.27.2020 15:36:26,Normal,129.9,3.9,218.9,2.2,59.98,495,43.3,7.8,1093.2,2850
3426,10.27.2020 15:38:26,Normal,139.3,1.9,218.6,1.2,60.01,268,43.1,7.8,1093.2,2850
3427,10.27.2020 15:44:26,Normal,138.3,3.8,219.9,2.3,60.0,508,42.9,7.9,1093.3,2850
3428,10.27.2020 15:46:26,Normal,135.4,3.9,218.8,2.3,59.95,515,42.7,7.9,1093.3,2850
3429,10.27.2020 15:52:26,Normal,136.9,3.1,218.9,1.9,60.0,421,42.3,8.0,1093.4,2850
3430,10.27.2020 15:54:26,Normal,137.4,3.0,219.0,1.8,59.99,414,42.3,8.0,1093.4,2850
3431,10.27.2020 15:58:26,Normal,135.2,2.9,218.8,1.7,60.01,387,42.0,8.0,1093.4,2850
3432,10.27.2020 16:06:26,Normal,130.6,1.1,217.8,0.6,59.98,146,41.5,8.1,1093.5,2850
3433,10.27.2020 16:08:26,Normal,130.9,1.0,217.5,0.5,60.0,123,41.2,8.1,1093.5,2850
3434,10.27.2020 16:10:26,Normal,131.7,0.9,218.1,0.4,60.04,110,40.8,8.1,1093.5,2850
3435,10.27.2020 16:12:26,Normal,135.6,0.9,218.1,0.5,60.01,115,40.6,8.1,1093.5,2850
3436,10.27.2020 16:20:26,Normal,139.6,2.2,218.3,1.4,60.0,316,39.7,8.1,1093.5,2851
3437,10.27.2020 16:22:26,Normal,132.4,1.0,218.0,0.5,59.98,131,39.6,8.1,1093.5,2851
3438,10.27.2020 16:34:26,Normal,141.4,1.0,218.4,0.5,60.04,134,39.0,8.2,1093.6,2851
3439,10.27.2020 16:42:26,Normal,143.6,1.4,218.8,0.9,60.03,208,38.4,8.2,1093.6,2851
3440,10.27.2020 16:48:26,Normal,146.4,1.3,219.1,0.9,60.01,199,38.2,8.2,1093.6,2851
3441,10.27.2020 16:50:26,Normal,142.4,1.4,219.1,0.9,59.98,204,38.0,8.2,1093.6,2851
3442,10.27.2020 16:52:25,Normal,146.5,1.3,219.5,0.9,59.97,194,38.0,8.3,1093.7,2851
3443,10.27.2020 17:02:26,Normal,145.3,1.0,219.4,0.5,60.02,125,37.3,8.3,1093.7,2851
3444,10.27.2020 17:04:26,Normal,143.8,0.9,219.2,0.5,59.98,119,37.3,8.3,1093.7,2852
3445,10.27.2020 17:06:30,Normal,144.7,0.9,218.9,0.4,59.98,112,37.2,8.3,1093.7,2852
3446,10.27.2020 17:08:26,Normal,127.9,0.8,218.1,0.4,59.97,98,36.9,8.3,1093.7,2852
3447,10.27.2020 17:10:26,Normal,132.9,0.9,219.2,0.4,59.97,105,36.9,8.3,1093.7,2852
3448,10.27.2020 17:20:26,Normal,137.6,0.7,218.5,0.3,59.94,80,36.1,8.3,1093.7,2852
3449,10.27.2020 17:22:26,Normal,133.0,0.7,218.8,0.3,59.94,76,36.0,8.3,1093.7,2852
3450,10.27.2020 17:24:26,Normal,135.1,0.7,219.3,0.3,59.95,72,35.8,8.3,1093.7,2852
3451,10.27.2020 17:30:26,Normal,132.3,0.6,219.3,0.2,59.96,61,35.4,8.3,1093.7,2852
3452,10.27.2020 17:32:26,Normal,131.2,0.6,219.2,0.2,59.94,58,35.3,8.3,1093.7,2852
3453,10.27.2020 17:34:26,Normal,130.1,0.5,220.1,0.2,59.95,57,35.1,8.3,1093.7,2852
3454,10.27.2020 17:40:26,Normal,131.6,0.5,219.9,0.2,59.92,51,34.8,8.3,1093.7,2852
3455,10.27.2020 17:46:26,Normal,127.0,0.5,219.7,0.2,59.93,46,34.3,8.4,1093.8,2852
3456,10.27.2020 17:52:27,Normal,126.2,0.4,220.4,0.2,60.1,41,34.0,8.4,1093.8,2853
3457,10.27.2020 17:54:27,Normal,126.8,0.4,220.3,0.1,60.09,37,33.9,8.4,1093.8,2853
3458,10.27.2020 17:56:26,Normal,131.3,0.3,220.4,0.1,60.1,32,33.8,8.4,1093.8,2853
3459,10.27.2020 17:58:27,Normal,127.5,0.3,220.2,0.2,60.11,29,33.7,8.4,1093.8,2853
3460,10.27.2020 18:00:26,Normal,125.8,0.2,220.2,0.1,60.12,27,33.5,8.4,1093.8,2853
3461,10.27.2020 18:02:26,Normal,125.0,0.2,220.5,0.1,60.06,23,33.4,8.4,1093.8,2853
3462,10.27.2020 18:04:26,Normal,125.0,0.1,220.4,0.1,60.03,21,33.3,8.4,1093.8,2853
3463,10.27.2020 18:06:27,Normal,125.3,0.1,219.8,0.1,59.98,19,33.2,8.4,1093.8,2853
3464,10.27.2020 18:08:27,Normal,125.0,0.0,220.2,0.1,60.01,18,33.0,8.4,1093.8,2853
3465,10.27.2020 18:10:26,Normal,128.1,0.0,219.2,0.1,60.0,17,32.9,8.4,1093.8,2853
3466,10.27.2020 18:12:27,Normal,126.0,0.0,219.3,0.1,60.02,15,32.8,8.4,1093.8,2853
3467,10.27.2020 18:20:27,Normal,124.8,0.0,218.7,0.0,59.93,13,32.3,8.4,1093.8,2853
3468,10.27.2020 18:22:27,Normal,120.3,0.0,218.9,0.0,59.91,13,32.2,8.4,1093.8,2853
3469,10.28.2020 05:28:56,Wait,140.0,0.0,220.3,0.0,60.06,0,24.4,0.0,1093.8,2853
3470,10.28.2020 05:30:56,Wait,143.1,0.0,220.3,0.0,60.06,0,24.5,0.0,1093.8,2853
3471,10.28.2020 05:32:56,Wait,145.2,0.0,220.4,0.0,60.06,0,24.5,0.0,1093.8,2853
3472,10.28.2020 05:34:56,Wait,146.9,0.0,219.0,0.0,60.04,0,24.6,0.0,1093.8,2853
3473,10.28.2020 05:36:56,Wait,148.2,0.0,219.2,0.0,60.01,0,24.6,0.0,1093.8,2853
3474,10.28.2020 05:38:56,Wait,149.4,0.0,218.8,0.0,60.0,0,24.7,0.0,1093.8,2853
3475,10.28.2020 05:40:56,Wait,150.4,0.0,218.4,0.0,59.96,0,24.7,0.0,1093.8,2853
3476,10.28.2020 05:42:56,Wait,151.3,0.0,218.7,0.0,59.97,0,24.7,0.0,1093.8,2853
3477,10.28.2020 05:44:56,Wait,151.9,0.0,218.5,0.0,59.99,0,24.7,0.0,1093.8,2853
3478,10.28.2020 05:46:55,Wait,152.6,0.0,218.7,0.0,60.03,0,24.8,0.0,1093.8,2853
3479,10.28.2020 05:56:55,Normal,135.1,0.5,219.0,0.2,60.0,47,24.9,0.0,1093.8,2853
3480,10.28.2020 05:58:55,Normal,139.2,0.5,219.0,0.2,60.0,50,25.0,0.0,1093.8,2853
3481,10.28.2020 06:00:55,Normal,134.8,0.5,218.9,0.2,59.98,53,25.1,0.0,1093.8,2853
3482,10.28.2020 06:02:56,Normal,130.0,0.6,218.8,0.2,59.94,57,25.2,0.0,1093.8,2853
3483,10.28.2020 06:04:56,Normal,129.1,0.6,218.8,0.2,59.94,60,25.3,0.0,1093.8,2853
3484,10.28.2020 06:06:55,Normal,134.4,0.6,218.7,0.2,59.94,62,25.5,0.0,1093.8,2853
3485,10.28.2020 06:20:56,Normal,147.3,0.8,219.0,0.4,59.99,100,26.4,0.0,1093.8,2854
3486,10.28.2020 06:22:55,Normal,144.0,0.9,219.1,0.4,59.98,106,26.5,0.0,1093.8,2854
3487,10.28.2020 06:24:56,Normal,141.2,0.9,218.8,0.5,59.96,112,26.6,0.0,1093.8,2854
3488,10.28.2020 06:40:56,Normal,145.4,1.3,218.9,0.7,59.99,176,27.9,0.1,1093.9,2854
3489,10.28.2020 06:42:56,Normal,143.4,1.3,218.8,0.8,59.98,183,28.1,0.1,1093.9,2854
3490,10.28.2020 06:46:56,Normal,140.9,1.4,218.7,0.9,60.01,200,28.4,0.1,1093.9,2854
3491,10.28.2020 06:48:56,Normal,143.8,1.5,218.5,0.9,59.97,207,28.5,0.1,1093.9,2854
3492,10.28.2020 06:50:56,Normal,140.5,1.6,218.3,0.9,60.0,214,28.7,0.1,1093.9,2854
3493,10.28.2020 06:52:56,Normal,144.7,1.6,219.0,1.0,60.03,242,28.9,0.1,1093.9,2854
3494,10.28.2020 06:54:56,Normal,141.9,1.7,218.5,1.0,60.01,249,29.0,0.1,1093.9,2854
3495,10.28.2020 06:56:56,Normal,140.8,1.8,218.7,1.1,60.04,262,29.3,0.1,1093.9,2854
3496,10.28.2020 06:58:56,Normal,139.1,1.9,218.7,1.1,60.03,270,29.4,0.1,1093.9,2854
3497,10.28.2020 07:00:56,Normal,142.0,1.9,218.6,1.2,60.05,280,29.6,0.2,1094.0,2854
3498,10.28.2020 07:02:56,Normal,142.0,2.0,218.6,1.2,60.0,289,29.7,0.2,1094.0,2854
3499,10.28.2020 07:06:56,Normal,143.4,2.1,218.3,1.4,59.97,309,30.1,0.2,1094.0,2855
3500,10.28.2020 07:12:56,Normal,138.9,2.4,217.7,1.5,59.93,338,30.7,0.2,1094.0,2855
3501,10.28.2020 07:20:56,Normal,139.4,2.7,217.5,1.6,59.94,377,31.4,0.3,1094.1,2855
3502,10.28.2020 07:22:56,Normal,142.3,2.7,219.0,1.7,59.94,386,31.5,0.3,1094.1,2855
3503,10.28.2020 07:28:56,Normal,139.1,3.0,219.0,1.8,59.98,414,32.1,0.3,1094.1,2855
3504,10.28.2020 07:30:56,Normal,141.3,3.0,219.0,1.9,59.99,423,32.2,0.4,1094.2,2855
3505,10.28.2020 07:32:56,Normal,138.8,3.2,219.2,1.9,59.97,430,32.5,0.4,1094.2,2855
3506,10.28.2020 07:34:56,Normal,136.7,3.3,218.7,1.9,59.95,441,32.8,0.4,1094.2,2855
3507,10.28.2020 07:38:56,Normal,138.8,3.4,218.6,2.0,59.95,460,33.1,0.4,1094.2,2855
3508,10.28.2020 07:43:00,Normal,136.7,3.6,218.0,2.1,59.94,475,33.4,0.5,1094.3,2855
