,Time,Working Mode,V MPPT 1(V),I MPPT 1(A),Ua(V),I AC 1(A),F AC 1(Hz),Power(W),Temperature(℃),Generation Today(kWh),Total Generation(kWh),H Total(h)
1914,09.24.2020 12:25:03,Normal,137.0,3.6,220.5,2.2,59.97,481,36.0,4.2,939.6,2391
1915,09.24.2020 12:43:03,Normal,138.3,3.3,220.0,2.0,59.99,447,35.8,4.4,939.8,2392
1916,09.24.2020 12:49:04,Normal,139.1,2.2,219.9,1.4,60.02,312,35.4,4.4,939.8,2392
1917,09.24.2020 12:51:03,Normal,138.3,2.0,220.3,1.2,60.01,286,35.3,4.4,939.8,2392
1918,09.24.2020 13:03:04,Normal,135.4,1.5,219.8,0.9,59.95,208,34.3,4.5,939.9,2392
1919,09.24.2020 13:25:04,Normal,136.7,1.1,219.7,0.5,59.99,130,32.8,4.6,940.0,2393
1920,09.24.2020 13:47:03,Normal,143.1,1.1,219.8,0.6,60.0,137,31.5,4.6,940.0,2393
1921,09.24.2020 14:01:04,Normal,141.6,1.9,220.2,1.2,60.0,280,31.4,4.7,940.1,2393
1922,09.24.2020 14:05:04,Normal,136.7,2.2,220.3,1.3,60.01,312,31.4,4.7,940.1,2393
1923,09.24.2020 14:11:04,Normal,136.6,2.6,220.5,1.5,60.0,356,31.6,4.7,940.1,2393
1924,09.24.2020 14:25:04,Normal,140.6,2.3,220.1,1.4,60.01,330,31.8,4.8,940.2,2394
1925,09.24.2020 14:37:04,Normal,138.8,3.0,220.7,1.9,60.01,415,32.0,4.9,940.3,2394
1926,09.24.2020 14:41:04,Normal,142.3,2.8,220.7,1.7,59.97,403,32.1,5.0,940.4,2394
1927,09.24.2020 14:51:04,Normal,140.2,1.6,220.6,1.0,60.02,244,32.0,5.0,940.4,2394
1928,09.24.2020 14:55:04,Normal,140.5,1.2,220.8,0.7,59.98,178,31.9,5.0,940.4,2394
1929,09.24.2020 15:15:05,Normal,141.1,0.9,220.5,0.4,60.0,102,30.5,5.1,940.5,2395
1930,09.24.2020 15:25:04,Normal,139.1,0.9,220.8,0.4,59.99,106,30.0,5.1,940.5,2395
1931,09.24.2020 15:35:04,Normal,137.4,0.9,220.9,0.4,60.0,101,29.6,5.1,940.5,2395
1932,09.24.2020 15:41:04,Normal,143.5,0.8,220.8,0.4,60.0,89,29.3,5.1,940.5,2395
1933,09.24.2020 15:57:04,Normal,136.6,0.9,221.4,0.4,59.98,108,28.8,5.2,940.6,2396
1934,09.24.2020 16:05:04,Normal,136.4,1.0,221.9,0.5,60.0,118,28.7,5.2,940.6,2396
1935,09.24.2020 16:11:04,Normal,136.3,1.0,220.8,0.5,59.97,127,28.7,5.2,940.6,2396
1936,09.24.2020 16:17:04,Normal,141.5,0.9,221.0,0.5,59.98,116,28.6,5.2,940.6,2396
1937,09.24.2020 16:25:04,Normal,141.4,0.9,221.3,0.4,60.0,105,28.5,5.2,940.6,2396
1938,09.24.2020 16:35:04,Normal,133.4,0.6,221.7,0.2,59.98,62,28.3,5.3,940.7,2396
1939,09.24.2020 16:43:04,Normal,132.5,0.7,221.1,0.2,59.98,64,28.0,5.3,940.7,2397
1940,09.24.2020 16:51:04,Normal,142.3,0.8,220.4,0.4,59.99,94,27.9,5.3,940.7,2397
1941,09.24.2020 17:03:04,Normal,144.7,1.1,220.2,0.5,60.0,138,28.0,5.3,940.7,2397
1942,09.24.2020 17:05:04,Normal,143.8,1.1,221.1,0.5,59.98,137,28.0,5.3,940.7,2397
1943,09.24.2020 17:15:04,Normal,142.9,0.8,220.5,0.4,60.01,96,28.0,5.3,940.7,2397
1944,09.24.2020 17:25:04,Normal,136.7,0.6,220.6,0.2,60.0,59,27.9,5.4,940.8,2397
1945,09.24.2020 17:43:04,Normal,127.4,0.2,221.1,0.1,59.98,26,27.4,5.4,940.8,2398
1946,09.24.2020 17:53:04,Normal,128.2,0.0,220.9,0.1,60.01,17,27.0,5.4,940.8,2398
1947,09.24.2020 17:55:04,Normal,127.3,0.0,220.5,0.1,59.97,16,26.9,5.4,940.8,2398
1948,09.24.2020 18:05:04,Normal,125.6,0.0,220.3,0.1,59.98,13,26.6,5.4,940.8,2398
1949,09.25.2020 05:59:03,Wait,104.8,0.1,219.3,0.0,60.01,0,17.9,0.0,940.8,2398
1950,09.25.2020 06:01:03,Wait,145.7,0.0,219.5,0.0,60.0,0,18.1,0.0,940.8,2398
1951,09.25.2020 06:05:03,Wait,149.4,0.0,218.8,0.0,59.97,0,18.4,0.0,940.8,2398
1952,09.25.2020 06:11:04,Wait,152.7,0.0,218.8,0.0,60.0,0,18.5,0.0,940.8,2398
1953,09.25.2020 06:15:04,Wait,154.4,0.0,218.7,0.0,60.01,0,18.6,0.0,940.8,2398
1954,09.25.2020 06:25:03,Normal,131.6,0.5,218.9,0.2,59.99,42,19.2,0.0,940.8,2398
1955,09.25.2020 06:31:04,Normal,137.1,0.5,218.6,0.2,60.0,50,20.1,0.0,940.8,2398
1956,09.25.2020 06:47:03,Normal,140.9,0.7,219.1,0.3,60.01,75,22.1,0.0,940.8,2398
1957,09.25.2020 06:51:04,Normal,137.4,0.8,219.2,0.4,60.03,94,22.6,0.0,940.8,2399
1958,09.25.2020 06:55:03,Normal,146.0,0.9,219.7,0.4,60.01,107,23.0,0.0,940.8,2399
1959,09.25.2020 07:03:03,Normal,146.7,1.2,219.8,0.7,59.97,163,23.6,0.0,940.8,2399
1960,09.25.2020 07:07:03,Normal,146.1,0.9,219.3,0.5,59.95,119,23.7,0.1,940.9,2399
1961,09.25.2020 07:13:03,Normal,145.5,0.9,219.3,0.5,59.97,113,24.1,0.1,940.9,2399
1962,09.25.2020 07:15:03,Normal,148.2,1.0,219.8,0.5,60.03,128,24.1,0.1,940.9,2399
1963,09.25.2020 07:25:03,Normal,143.6,1.7,219.0,1.0,60.0,249,24.7,0.1,940.9,2399
1964,09.25.2020 07:45:04,Normal,149.1,2.8,219.2,1.8,60.01,410,26.3,0.2,941.0,2400
1965,09.25.2020 07:51:04,Normal,147.7,2.9,218.8,1.9,59.99,424,26.8,0.3,941.1,2400
1966,09.25.2020 07:55:04,Normal,144.5,3.1,218.9,1.9,60.0,434,27.1,0.3,941.1,2400
1967,09.25.2020 08:01:04,Normal,142.8,3.4,218.4,2.1,60.03,469,27.5,0.4,941.2,2400
1968,09.25.2020 08:05:04,Normal,144.0,3.4,219.6,2.2,59.99,480,27.9,0.4,941.2,2400
1969,09.25.2020 08:17:04,Normal,141.4,3.9,219.8,2.4,60.0,527,28.8,0.5,941.3,2400
1970,09.25.2020 08:25:04,Normal,125.0,2.2,217.3,1.2,59.97,265,29.5,0.6,941.4,2400
1971,09.25.2020 08:45:04,Normal,141.9,2.3,217.8,1.5,59.96,344,30.6,0.8,941.6,2401
1972,09.25.2020 08:51:04,Normal,139.3,3.0,219.8,1.8,60.01,406,30.7,0.9,941.7,2401
1973,09.25.2020 08:57:04,Normal,139.7,3.4,219.5,2.0,59.97,430,30.9,0.9,941.7,2401
1974,09.25.2020 09:01:04,Normal,139.5,5.5,220.7,3.4,60.0,762,31.3,1.0,941.8,2401
1975,09.25.2020 09:09:04,Normal,136.0,5.7,219.8,3.4,60.0,771,32.0,1.1,941.9,2401
1976,09.25.2020 09:13:04,Normal,137.2,5.9,219.6,3.4,59.96,798,32.4,1.2,942.0,2401
1977,09.25.2020 09:25:04,Normal,129.0,2.2,219.4,1.2,59.95,284,33.5,1.3,942.1,2402
1978,09.25.2020 09:33:04,Normal,139.3,4.4,220.1,2.7,59.96,617,33.4,1.4,942.2,2402
1979,09.25.2020 09:35:04,Normal,134.1,6.6,221.0,3.8,59.92,870,33.6,1.4,942.2,2402
1980,09.25.2020 09:53:04,Normal,133.5,7.2,221.7,4.1,59.94,956,35.8,1.8,942.6,2402
1981,09.25.2020 09:57:04,Normal,133.6,4.5,219.6,2.7,59.94,611,36.0,1.8,942.6,2402
1982,09.25.2020 10:09:04,Normal,133.3,7.8,221.5,4.4,59.98,1029,36.6,2.0,942.8,2403
1983,09.25.2020 10:15:37,Normal,130.7,7.6,221.9,4.2,60.03,977,37.7,2.2,943.0,2403
1984,09.25.2020 10:20:25,Normal,130.8,7.6,220.9,4.2,59.97,977,38.2,2.3,943.1,2403
1985,09.25.2020 10:25:57,Normal,130.4,7.8,221.4,4.3,60.0,998,38.4,2.4,943.2,2403
1986,09.25.2020 10:31:41,Normal,130.0,7.8,220.6,4.3,60.01,1002,39.0,2.5,943.3,2403
1987,09.25.2020 10:41:41,Normal,129.1,7.4,220.5,4.1,59.99,956,39.2,2.7,943.5,2403
1988,09.25.2020 10:45:41,Normal,127.9,8.6,220.6,4.8,59.95,1084,39.3,2.7,943.5,2403
1989,09.25.2020 10:55:41,Normal,130.6,8.2,221.1,4.6,59.97,1063,40.5,2.9,943.7,2404
1990,09.25.2020 11:05:41,Normal,128.8,8.7,220.6,4.8,60.0,1105,41.5,3.2,944.0,2404
1991,09.25.2020 11:11:41,Normal,128.3,7.2,220.0,3.9,60.01,916,41.6,3.3,944.1,2404
1992,09.25.2020 11:23:44,Normal,133.8,7.3,219.8,4.2,60.0,961,41.7,3.5,944.3,2404
1993,09.25.2020 11:25:41,Normal,131.3,5.7,219.4,3.4,60.0,760,41.6,3.5,944.3,2404
1994,09.25.2020 11:41:41,Normal,136.7,2.9,217.9,1.7,60.03,388,39.1,3.7,944.5,2404
1995,09.25.2020 11:45:41,Normal,139.2,3.0,217.7,1.8,60.01,411,38.5,3.7,944.5,2405
1996,09.25.2020 11:51:41,Normal,137.6,3.1,218.4,1.9,60.0,427,37.9,3.8,944.6,2405
1997,09.25.2020 12:15:41,Normal,140.1,3.0,218.5,1.8,60.0,416,36.1,4.0,944.8,2405
1998,09.25.2020 12:23:42,Normal,139.0,2.7,218.3,1.6,60.03,371,35.5,4.1,944.9,2405
1999,09.25.2020 12:25:41,Normal,139.8,2.8,218.0,1.7,60.01,393,35.5,4.1,944.9,2405
2000,09.25.2020 12:39:41,Normal,141.5,2.8,218.2,1.7,60.0,399,34.8,4.2,945.0,2406
2001,09.25.2020 12:49:41,Normal,126.0,3.0,218.3,1.6,60.0,380,34.5,4.3,945.1,2406
2002,09.25.2020 12:51:42,Normal,142.2,2.7,218.5,1.7,60.0,385,34.5,4.3,945.1,2406
2003,09.25.2020 12:55:41,Normal,136.8,3.4,218.0,2.0,60.0,449,34.3,4.3,945.1,2406
2004,09.25.2020 13:07:42,Normal,139.1,3.6,220.5,2.1,60.0,483,34.3,4.4,945.2,2406
2005,09.25.2020 13:17:41,Normal,137.0,3.6,221.3,2.1,60.01,485,34.3,4.5,945.3,2406
2006,09.25.2020 13:23:42,Normal,136.9,3.5,221.0,2.0,60.0,463,34.3,4.6,945.4,2407
2007,09.25.2020 13:25:41,Normal,137.9,3.2,221.1,1.9,59.99,435,34.3,4.6,945.4,2407
2008,09.25.2020 13:33:42,Normal,139.5,3.3,220.5,2.0,59.98,447,34.4,4.7,945.5,2407
2009,09.25.2020 13:35:41,Normal,137.2,3.1,219.9,1.9,59.97,422,34.4,4.7,945.5,2407
2010,09.25.2020 13:53:42,Normal,136.9,4.1,220.4,2.5,59.99,554,34.5,4.9,945.7,2407
2011,09.25.2020 14:05:42,Normal,138.3,3.6,220.1,2.2,59.95,490,34.7,5.0,945.8,2407
2012,09.25.2020 14:11:42,Normal,136.8,2.9,219.0,1.7,59.95,388,34.6,5.0,945.8,2407
2013,09.25.2020 14:15:42,Normal,133.0,5.5,220.5,3.2,59.95,690,34.5,5.1,945.9,2408
2014,09.25.2020 14:23:42,Normal,135.4,4.3,220.5,2.5,60.0,587,35.0,5.2,946.0,2408
2015,09.25.2020 14:25:42,Normal,136.3,6.9,221.2,4.1,60.01,937,35.1,5.2,946.0,2408
2016,09.25.2020 14:35:42,Normal,141.3,6.0,220.4,3.6,60.03,835,36.2,5.4,946.2,2408
2017,09.25.2020 14:47:42,Normal,136.4,2.9,219.9,1.7,59.98,391,35.9,5.5,946.3,2408
2018,09.25.2020 14:59:42,Normal,141.1,1.7,220.3,1.0,60.03,254,34.9,5.6,946.4,2408
2019,09.25.2020 15:01:42,Normal,137.1,1.7,219.6,1.0,59.97,246,34.7,5.6,946.4,2408
2020,09.25.2020 15:07:42,Normal,139.0,1.2,219.4,0.8,60.0,177,34.2,5.6,946.4,2409
2021,09.25.2020 15:15:42,Normal,139.2,1.2,219.7,0.8,59.98,177,33.5,5.7,946.5,2409
2022,09.25.2020 15:23:42,Normal,139.1,1.1,219.8,0.6,60.02,142,32.9,5.7,946.5,2409
2023,09.25.2020 15:25:42,Normal,142.1,1.1,219.4,0.6,60.0,151,32.7,5.7,946.5,2409
2024,09.25.2020 15:35:42,Normal,142.3,1.3,219.8,0.7,59.98,172,32.3,5.7,946.5,2409
2025,09.25.2020 15:49:42,Normal,137.5,1.0,220.4,0.5,59.97,124,31.8,5.8,946.6,2409
2026,09.25.2020 15:51:42,Normal,131.6,1.0,220.7,0.5,59.98,127,31.6,5.8,946.6,2409
2027,09.25.2020 16:01:42,Normal,141.3,0.8,220.9,0.4,60.01,96,31.2,5.8,946.6,2410
2028,09.25.2020 16:13:42,Normal,139.5,0.8,221.0,0.4,60.0,87,30.6,5.8,946.6,2410
2029,09.25.2020 16:23:42,Normal,135.8,0.7,220.9,0.3,59.99,74,30.1,5.8,946.6,2410
2030,09.25.2020 16:25:42,Normal,134.9,0.7,221.2,0.2,60.04,70,29.9,5.8,946.6,2410
2031,09.25.2020 16:31:42,Normal,131.1,0.6,221.1,0.2,60.01,64,29.6,5.8,946.6,2410
2032,09.25.2020 16:45:42,Normal,135.5,0.5,221.1,0.2,60.0,50,29.0,5.9,946.7,2411
2033,09.25.2020 16:53:42,Normal,129.3,0.5,220.2,0.2,60.03,48,28.6,5.9,946.7,2411
2034,09.25.2020 17:01:42,Normal,136.4,0.5,219.7,0.2,60.03,43,28.4,5.9,946.7,2411
2035,09.25.2020 17:07:42,Normal,132.7,0.4,219.1,0.1,60.02,40,28.1,5.9,946.7,2411
2036,09.25.2020 17:13:42,Normal,133.7,0.4,219.0,0.1,60.0,34,27.9,5.9,946.7,2411
2037,09.25.2020 17:23:43,Normal,134.3,0.3,219.2,0.2,59.98,32,27.6,5.9,946.7,2411
2038,09.25.2020 17:25:42,Normal,127.6,0.3,219.6,0.2,60.0,31,27.5,5.9,946.7,2411
2039,09.25.2020 17:35:42,Normal,127.1,0.2,219.4,0.1,60.0,26,27.2,5.9,946.7,2412
2040,09.25.2020 17:51:42,Normal,128.5,0.0,217.9,0.1,60.03,15,26.8,5.9,946.7,2412
2041,09.25.2020 17:57:43,Normal,124.9,0.0,217.5,0.1,60.01,14,26.6,5.9,946.7,2412
2042,09.25.2020 18:01:42,Normal,124.9,0.0,217.2,0.1,60.01,13,26.5,5.9,946.7,2412
2043,09.26.2020 06:08:35,Wait,140.6,0.0,218.8,0.0,60.01,0,19.7,0.0,946.7,2412
2044,09.26.2020 06:10:35,Wait,142.0,0.0,219.0,0.0,60.01,0,19.9,0.0,946.7,2412
2045,09.26.2020 06:24:35,Wait,149.3,0.0,219.0,0.0,60.01,0,20.3,0.0,946.7,2412
2046,09.26.2020 06:26:35,Wait,150.0,0.0,218.6,0.0,60.0,0,20.4,0.0,946.7,2412
2047,09.26.2020 06:30:35,Wait,152.4,0.0,218.1,0.0,60.0,0,20.5,0.0,946.7,2412
2048,09.26.2020 06:48:35,Normal,132.0,0.5,218.9,0.2,60.03,48,21.2,0.0,946.7,2412
2049,09.26.2020 06:54:35,Normal,134.1,0.6,218.4,0.2,60.02,58,22.0,0.0,946.7,2412
2050,09.26.2020 06:56:35,Normal,136.6,0.6,218.6,0.2,60.03,61,22.2,0.0,946.7,2412
2051,09.26.2020 07:24:35,Normal,136.6,1.1,218.1,0.6,59.99,141,24.4,0.1,946.8,2413
2052,09.26.2020 07:26:35,Normal,139.4,1.2,218.4,0.7,60.03,156,24.5,0.1,946.8,2413
2053,09.26.2020 07:36:35,Normal,140.1,1.1,217.6,0.5,60.02,134,25.1,0.1,946.8,2413
2054,09.26.2020 07:42:35,Normal,140.4,1.0,217.3,0.5,59.97,125,25.4,0.1,946.8,2413
2055,09.26.2020 07:58:35,Normal,142.7,1.2,218.0,0.7,60.01,155,26.1,0.2,946.9,2414
2056,09.26.2020 08:04:35,Normal,146.1,1.1,219.4,0.7,59.95,152,26.3,0.2,946.9,2414
2057,09.26.2020 08:08:35,Normal,141.8,1.2,219.6,0.7,59.92,159,26.4,0.2,946.9,2414
2058,09.26.2020 08:14:35,Normal,139.0,1.2,219.7,0.7,59.92,160,26.7,0.2,946.9,2414
2059,09.26.2020 08:24:35,Normal,142.3,1.3,219.1,0.7,60.0,170,27.1,0.3,947.0,2414
2060,09.26.2020 08:26:35,Normal,139.4,1.3,219.5,0.8,59.98,187,27.1,0.3,947.0,2414
2061,09.26.2020 08:34:36,Normal,142.8,1.3,220.2,0.8,59.98,188,27.5,0.3,947.0,2414
2062,09.26.2020 08:36:35,Normal,137.5,1.4,220.5,0.9,59.99,195,27.6,0.3,947.0,2415
2063,09.26.2020 08:48:35,Normal,139.7,1.6,219.9,1.0,60.0,241,28.0,0.4,947.1,2415
2064,09.26.2020 08:56:35,Normal,140.1,1.9,220.0,1.2,59.97,275,28.4,0.4,947.1,2415
2065,09.26.2020 09:00:35,Normal,143.1,2.1,219.5,1.3,60.0,299,28.5,0.4,947.1,2415
2066,09.26.2020 09:06:35,Normal,141.6,2.2,219.6,1.4,60.01,318,28.9,0.5,947.2,2415
2067,09.26.2020 09:14:35,Normal,142.4,2.2,218.8,1.4,60.01,324,29.2,0.5,947.2,2415
2068,09.26.2020 09:24:36,Normal,140.1,2.5,218.9,1.5,60.01,344,29.6,0.6,947.3,2415
2069,09.26.2020 09:26:36,Normal,140.8,2.4,218.2,1.5,59.98,341,29.8,0.6,947.3,2416
2070,09.26.2020 09:32:36,Normal,135.2,2.9,218.7,1.7,60.01,389,30.0,0.6,947.3,2416
2071,09.26.2020 09:36:36,Normal,139.2,3.0,219.2,1.8,60.02,413,30.1,0.7,947.4,2416
2072,09.26.2020 09:40:35,Normal,136.1,3.8,219.9,2.3,60.0,501,30.4,0.7,947.4,2416
2073,09.26.2020 09:48:36,Normal,136.1,5.1,219.9,3.0,60.02,683,31.2,0.8,947.5,2416
2074,09.26.2020 09:56:36,Normal,142.2,4.6,219.7,2.9,60.0,658,32.2,0.9,947.6,2416
2075,09.26.2020 10:14:36,Normal,133.5,6.8,220.1,3.9,60.01,889,34.6,1.2,947.9,2416
2076,09.26.2020 10:16:36,Normal,133.3,6.8,220.3,3.9,59.98,886,34.8,1.3,948.0,2417
2077,09.26.2020 10:24:36,Normal,131.2,6.9,219.6,3.9,60.01,890,35.6,1.4,948.1,2417
2078,09.26.2020 10:26:36,Normal,130.3,7.0,219.9,3.9,60.01,904,35.8,1.4,948.1,2417
2079,09.26.2020 10:30:36,Normal,132.4,6.9,219.3,3.9,60.04,896,36.2,1.5,948.2,2417
2080,09.26.2020 10:42:36,Normal,134.9,7.1,221.1,4.1,60.0,948,37.5,1.7,948.4,2417
2081,09.26.2020 10:46:36,Normal,132.3,7.2,221.4,4.1,60.0,943,37.9,1.8,948.5,2417
2082,09.26.2020 10:52:36,Normal,134.1,6.9,221.1,3.9,60.0,919,38.4,1.9,948.6,2417
2083,09.26.2020 10:56:36,Normal,131.9,7.3,220.8,4.1,59.99,956,38.8,2.0,948.7,2417
2084,09.26.2020 11:04:36,Normal,129.2,7.7,220.3,4.3,60.0,981,39.4,2.2,948.9,2418
2085,09.26.2020 11:06:36,Normal,131.3,7.7,220.9,4.3,60.03,993,39.7,2.2,948.9,2418
2086,09.26.2020 11:24:36,Normal,134.0,7.3,220.3,4.3,60.01,985,40.2,2.5,949.2,2418
2087,09.26.2020 11:26:36,Normal,134.4,7.4,220.6,4.3,59.99,990,40.5,2.5,949.2,2418
2088,09.26.2020 11:50:36,Normal,132.1,7.4,219.7,4.2,59.98,967,42.0,3.0,949.7,2418
2089,09.26.2020 11:56:37,Normal,131.4,7.5,222.1,4.2,60.0,970,42.3,3.1,949.8,2419
2090,09.26.2020 12:24:36,Normal,131.8,7.4,222.3,4.1,60.01,960,43.2,3.7,950.4,2419
2091,09.26.2020 12:26:36,Normal,130.4,7.1,222.3,3.9,60.02,922,43.3,3.7,950.4,2419
2092,09.26.2020 12:34:36,Normal,130.9,7.5,222.0,4.2,60.04,969,43.4,3.8,950.5,2419
2093,09.26.2020 12:40:36,Normal,133.3,6.9,221.9,3.9,60.01,914,43.2,3.9,950.6,2419
2094,09.26.2020 12:46:36,Normal,128.3,4.7,221.0,2.7,60.01,607,42.9,4.0,950.7,2420
2095,09.26.2020 12:50:36,Normal,131.2,6.5,221.6,3.6,60.0,843,43.1,4.1,950.8,2420
2096,09.26.2020 12:58:36,Normal,134.0,6.8,222.3,3.9,60.03,912,43.2,4.2,950.9,2420
2097,09.26.2020 13:02:36,Normal,132.5,6.9,222.3,3.9,59.98,897,43.2,4.3,951.0,2420
2098,09.26.2020 13:24:36,Normal,132.1,6.5,222.3,3.6,60.02,852,43.2,4.7,951.4,2420
2099,09.26.2020 13:26:36,Normal,134.7,6.3,222.3,3.6,59.98,839,43.1,4.7,951.4,2420
2100,09.26.2020 13:30:37,Normal,134.6,6.1,221.8,3.5,59.99,814,43.1,4.8,951.5,2420
2101,09.26.2020 13:36:36,Normal,135.8,5.9,221.6,3.4,59.98,796,43.0,4.9,951.6,2421
2102,09.26.2020 13:52:37,Normal,136.6,6.0,222.0,3.5,60.02,811,42.6,5.2,951.9,2421
2103,09.26.2020 14:04:37,Normal,132.9,4.8,222.1,3.0,59.99,757,42.2,5.4,952.1,2421
2104,09.26.2020 14:08:37,Normal,133.8,5.6,222.4,3.3,59.98,729,42.1,5.4,952.1,2421
2105,09.26.2020 14:24:37,Normal,135.1,5.1,222.2,3.0,59.97,697,41.5,5.7,952.4,2422
2106,09.26.2020 14:26:37,Normal,136.5,5.1,222.0,3.0,60.0,692,41.3,5.7,952.4,2422
2107,09.26.2020 14:32:37,Normal,136.3,5.0,221.6,3.0,60.0,681,41.1,5.8,952.5,2422
2108,09.26.2020 14:40:37,Normal,137.5,4.8,222.8,2.9,59.98,662,40.7,5.9,952.6,2422
2109,09.26.2020 14:48:37,Normal,135.6,4.5,222.0,2.7,59.98,616,40.5,6.0,952.7,2422
2110,09.26.2020 14:50:37,Normal,136.7,4.4,222.5,2.7,60.02,611,40.4,6.0,952.7,2422
2111,09.26.2020 14:58:37,Normal,139.0,4.2,222.1,2.6,60.05,591,40.0,6.1,952.8,2422
2112,09.26.2020 15:02:37,Normal,137.0,4.2,222.2,2.5,60.05,583,39.9,6.1,952.8,2422
2113,09.26.2020 15:10:37,Normal,139.7,3.9,222.0,2.4,60.0,541,39.5,6.2,952.9,2422
2114,09.26.2020 15:24:37,Normal,137.7,3.6,221.8,2.2,60.0,487,38.8,6.4,953.1,2423
2115,09.26.2020 15:26:37,Normal,140.1,3.5,222.1,2.1,60.01,481,38.8,6.4,953.1,2423
2116,09.26.2020 15:40:37,Normal,136.3,3.2,221.8,1.9,60.01,427,38.0,6.5,953.2,2423
2117,09.26.2020 15:50:37,Normal,142.2,2.8,221.4,1.7,60.02,395,37.6,6.6,953.3,2423
2118,09.26.2020 15:56:37,Normal,138.3,2.6,221.8,1.6,60.01,364,37.2,6.7,953.4,2423
2119,09.26.2020 16:12:37,Normal,142.7,2.0,221.9,1.3,60.01,302,36.2,6.8,953.5,2424
2120,09.26.2020 16:24:37,Normal,141.1,1.7,221.7,1.0,60.03,251,35.4,6.8,953.5,2424
2121,09.26.2020 16:26:37,Normal,140.6,1.6,221.8,1.0,60.01,243,35.4,6.8,953.5,2424
2122,09.26.2020 16:30:37,Normal,140.4,1.5,221.4,1.0,60.04,212,35.1,6.9,953.6,2424
2123,09.26.2020 16:52:37,Normal,142.8,1.0,221.6,0.5,60.03,134,33.7,6.9,953.6,2425
2124,09.26.2020 17:08:37,Normal,142.9,0.8,220.2,0.4,60.01,89,32.5,7.0,953.7,2425
2125,09.26.2020 17:10:38,Normal,142.4,0.7,219.3,0.3,59.98,83,32.4,7.0,953.7,2425
2126,09.26.2020 17:24:37,Normal,134.3,0.5,219.6,0.2,59.99,54,31.4,7.0,953.7,2425
2127,09.26.2020 17:26:37,Normal,132.1,0.5,219.2,0.2,60.0,50,31.2,7.0,953.7,2425
2128,09.26.2020 17:30:37,Normal,136.3,0.5,219.5,0.2,60.04,44,30.9,7.0,953.7,2425
2129,09.26.2020 17:40:37,Normal,127.3,0.3,218.9,0.2,59.99,31,30.2,7.0,953.7,2426
2130,09.26.2020 17:46:37,Normal,127.3,0.2,219.1,0.1,59.94,25,29.8,7.0,953.7,2426
2131,09.26.2020 17:50:37,Normal,126.1,0.2,219.4,0.1,60.04,22,29.6,7.0,953.7,2426
2132,09.26.2020 17:56:37,Normal,126.2,0.0,219.0,0.0,59.99,17,29.2,7.0,953.7,2426
2133,09.26.2020 18:04:40,Normal,125.7,0.0,218.3,0.0,60.0,13,28.7,7.0,953.7,2426
2134,09.26.2020 18:06:37,Normal,126.4,0.0,218.4,0.0,59.98,12,28.6,7.0,953.7,2426
2135,09.27.2020 06:01:37,Wait,104.9,0.1,219.1,0.0,60.03,0,21.4,0.0,953.7,2426
2136,09.27.2020 06:05:37,Wait,145.6,0.0,219.2,0.0,59.98,0,21.7,0.0,953.7,2426
2137,09.27.2020 06:11:37,Wait,150.6,0.0,218.9,0.0,60.01,0,21.7,0.0,953.7,2426
2138,09.27.2020 06:25:37,Normal,131.8,0.6,220.1,0.2,59.94,59,23.0,0.0,953.7,2426
2139,09.27.2020 06:31:37,Normal,130.4,0.7,219.8,0.3,59.98,72,23.3,0.0,953.7,2426
2140,09.27.2020 06:35:37,Normal,131.7,0.8,219.7,0.3,60.01,84,23.6,0.0,953.7,2426
2141,09.27.2020 06:49:37,Normal,148.3,1.0,220.3,0.5,60.04,128,24.5,0.1,953.8,2426
2142,09.27.2020 06:51:37,Normal,146.5,0.9,220.2,0.4,60.06,103,24.8,0.1,953.8,2427
2143,09.27.2020 07:07:37,Normal,148.9,0.9,219.3,0.5,59.97,138,25.6,0.1,953.8,2427
2144,09.27.2020 07:11:37,Normal,145.6,1.5,220.1,0.9,60.0,217,25.8,0.1,953.8,2427
2145,09.27.2020 07:15:37,Normal,142.4,0.9,219.0,0.4,60.03,100,26.1,0.1,953.8,2427
2146,09.27.2020 07:25:37,Normal,130.6,0.6,218.7,0.2,60.01,57,26.5,0.2,953.9,2427
2147,09.27.2020 07:33:37,Normal,140.3,0.9,217.8,0.4,59.99,108,26.8,0.2,953.9,2427
2148,09.27.2020 07:43:37,Normal,144.7,2.2,218.7,1.4,60.0,296,27.2,0.2,953.9,2428
2149,09.27.2020 07:45:37,Normal,142.9,1.3,218.2,0.7,60.0,174,27.3,0.3,954.0,2428
2150,09.27.2020 07:51:37,Normal,142.0,1.8,218.6,1.1,59.95,261,27.4,0.3,954.0,2428
2151,09.27.2020 08:01:37,Normal,138.1,0.9,218.2,0.4,60.01,108,27.6,0.3,954.0,2428
2152,09.27.2020 08:05:37,Normal,141.1,1.5,218.4,1.0,60.0,212,27.7,0.3,954.0,2428
2153,09.27.2020 08:13:37,Normal,143.7,1.3,218.7,0.7,60.0,172,27.8,0.3,954.0,2428
2154,09.27.2020 08:15:37,Normal,141.1,1.1,218.4,0.5,60.0,130,27.9,0.3,954.0,2428
2155,09.27.2020 08:25:37,Normal,136.4,1.3,217.8,0.7,59.97,162,28.0,0.4,954.1,2428
2156,09.27.2020 08:33:37,Normal,142.6,1.3,218.2,0.8,59.99,181,28.2,0.4,954.1,2429
